row,col,p,fdr
9979,20003,0,0
4940,16605,0,0
1919,11990,0,0
986,1311,0,0
998,10383,0,0
10481,11686,0,0
8983,11371,0,0
11306,19679,0,0
177,7591,0,0
547,3081,0,0
7485,7635,0,0
6166,36297,0,0
20,1362,0,0
6119,15620,0,0
1349,19679,0,0
8198,15298,0,0
5178,18299,0,0
893,12683,0,0
884,8335,0,0
1051,5597,0,0
1081,8086,0,0
3078,4555,0,0
1078,12578,0,0
28,8031,0,0
147,4286,0,0
10296,16339,0,0
764,7495,0,0
5708,14333,0,0
652,15630,0,0
5130,19679,0,0
2440,3008,0,0
4027,6451,0,0
4742,15323,0,0
229,2239,0,0
7303,14333,0,0
16801,17330,0,0
892,7822,0,0
4982,8223,0,0
1260,4799,0,0
5120,10296,0,0
1081,11441,0,0
7538,27766,0,0
1659,11302,0,0
7944,15998,0,0
7629,16801,0,0
1156,15489,0,0
442,5857,0,0
1075,3548,0,0
14747,30044,0,0
1349,8335,0,0
15630,20681,0,0
4985,5818,0,0
7538,7572,0,0
12409,16424,0,0
9535,20106,0,0
8326,12683,0,0
3104,10202,0,0
94,194,0,0
8,155,0,0
14063,23883,0,0
1449,9617,0,0
11468,16801,0,0
26,451,0,0
8,10202,0,0
6119,8541,0,0
2327,31077,0,0
13979,19159,0,0
368,10664,0,0
701,5333,0,0
245,893,0,0
1311,12067,0,0
303,3398,0,0
2960,16424,0,0
5179,10202,0,0
3394,14661,0,0
1023,20909,0,0
5,1745,0,0
9671,25111,0,0
90,7587,0,0
10321,11065,0,0
239,2225,0,0
8516,25103,0,0
12531,25103,0,0
6119,13806,0,0
7713,24061,0,0
1883,11990,0,0
8516,12531,0,0
1399,14103,0,0
1080,18266,0,0
11062,25103,0,0
5622,9853,0,0
1408,32915,0,0
8516,11062,0,0
1480,10470,0,0
1051,9716,0,0
11062,12531,0,0
8111,28126,0,0
8335,14661,0,0
8031,14103,0,0
4977,7713,0,0
11425,13555,0,0
1080,28126,0,0
4742,9542,0,0
1028,3104,0,0
414,10296,0,0
145,712,0,0
5632,10202,0,0
1716,13322,0,0
8221,11371,0,0
157,12698,0,0
2456,3028,0,0
8343,31832,0,0
2810,9531,0,0
7370,15298,0,0
1770,2335,0,0
13322,15298,0,0
28,2225,0,0
10693,20909,0,0
1460,14166,0,0
13616,35088,0,0
8335,14166,0,0
452,24499,0,0
407,864,0,0
5114,14749,0,0
9378,19429,0,0
1051,20703,0,0
3675,10383,0,0
782,22361,0,0
1156,15779,0,0
7370,20342,0,0
8343,14333,0,0
1432,12409,0,0
3408,10656,0,0
82,14747,0,0
147,2355,0,0
4995,7829,0,0
3350,10826,0,0
864,9419,0,0
7841,25111,0,0
14174,24499,0,0
641,4921,0,0
892,18357,0,0
1406,6420,0,0
5644,10257,0,0
11211,18568,0,0
6326,14166,0,0
2751,14383,0,0
4940,5434,0,0
1805,5860,0,0
7419,14427,0,0
884,3394,0,0
5097,24495,0,0
184,5708,0,0
706,1406,0,0
422,1883,0,0
19159,29298,0,0
2456,6309,0,0
11695,12253,0,0
5011,17926,0,0
1023,3817,0,0
101,190,0,0
479,11536,0,0
1792,2752,0,0
8071,10475,0,0
15998,19703,0,0
7729,8352,0,0
160,9865,0,0
9936,10383,0,0
667,29234,0,0
1883,14032,0,0
4889,25263,0,0
4752,12683,0,0
6465,7356,0,0
1051,1097,0,0
7713,17512,0,0
2279,7729,0,0
573,992,0,0
2067,2386,0,0
3193,5198,0,0
2440,8682,0,0
412,12704,0,0
11306,14166,0,0
4367,9131,0,0
208,23282,0,0
4889,7610,0,0
598,6451,0,0
4928,10475,0,0
864,5929,0,0
158,575,0,0
9927,20367,0,0
6282,17075,0,0
3660,24495,0,0
571,9979,0,0
11313,18500,0,0
641,14546,0,0
958,9927,0,0
72,15288,0,0
511,26996,0,0
667,8126,0,0
4614,6014,0,0
1432,2960,0,0
9589,10459,0,0
13370,27759,0,0
1080,19429,0,0
5959,13787,0,0
4638,4918,0,0
5801,11695,0,0
511,7660,0,0
222,8326,0,0
8499,12067,0,0
4841,10202,0,0
739,9762,0,0
529,16729,0,0
4984,9996,0,0
115,11633,0,0
2382,2960,0,0
7367,31832,0,0
5491,10022,0,0
5130,6314,0,0
1329,20909,0,0
9484,14032,0,0
11302,34896,0,0
625,3834,0,0
6119,15865,0,0
12749,15630,0,0
1351,24011,0,0
12,4345,0,0
9611,17378,0,0
8898,15875,0,0
652,7746,0,0
1803,43880,0,0
938,9865,0,0
4889,13979,0,0
619,958,0,0
547,43880,0,0
7928,11302,0,0
14427,19703,0,0
5915,11893,0,0
10040,19308,0,0
667,15620,0,0
6000,8292,0,0
7422,10170,0,0
8126,14464,0,0
14174,23282,0,0
6978,29234,0,0
8335,14103,0,0
5667,10940,0,0
2170,2518,0,0
1803,15713,0,0
547,15713,0,0
2456,4984,0,0
6832,8774,0,0
7839,16311,0,0
100,202,0,0
1684,20664,0,0
7364,17524,0,0
1194,8168,0,0
1296,1408,0,0
3350,9444,0,0
7980,15177,0,0
115,8027,0,0
236,239,0,0
5908,18266,0,0
4940,14197,0,0
8335,19429,0,0
1058,16666,0,0
89,11466,0,0
4982,5661,0,0
602,38988,0,0
72,573,0,0
4779,15779,0,0
240,1688,0,0
2141,8746,0,0
2061,5597,0,0
4766,11371,0,0
857,12253,0,0
619,20367,0,0
7003,19471,0,0
7422,12617,0,0
8071,12735,0,0
11302,33335,0,0
8,12638,0,0
11695,14393,0,0
5332,8317,0,0
12640,16001,0,0
11290,42024,0,0
11290,27181,0,0
5144,12901,0,0
1801,46800,0,0
21942,43736,0,0
10230,43736,0,0
767,11156,0,0
5152,12101,0,0
12693,43736,0,0
8335,30044,0,0
41749,43606,0,0
8352,31832,0,0
1882,18299,0,0
7980,13452,0,0
4942,10475,0,0
2419,5139,0,0
657,17674,0,0
156,8031,0,0
2279,31832,0,0
3104,11211,0,0
5011,18413,0,0
1027,2353,0,0
15865,21401,0,0
3078,9438,0,0
3446,7440,0,0
9949,52622,0,0
155,7425,0,0
5305,29234,0,0
19159,24490,0,0
368,21299,0,0
737,16936,0,0
2061,4744,0,0
14172,20851,0,0
452,17668,0,0
4940,51418,0,0
9405,11580,0,0
7534,12304,0,0
193,4942,0,0
652,5860,0,0
407,28535,0,0
958,16404,0,0
5731,16319,0,0
3073,6883,0,0
442,7024,0,0
1203,34841,0,0
28,5152,0,0
8198,13322,0,0
238,1963,0,0
14357,16729,0,0
35,5680,0,0
852,1028,0,0
4965,5144,0,0
5527,12762,0,0
12683,26996,0,0
2382,12409,0,0
857,5801,0,0
6314,27035,0,0
238,7425,0,0
4841,18317,0,0
14174,15998,0,0
8071,11767,0,0
7588,7839,0,0
15177,20874,0,0
864,7918,0,0
19,19159,0,0
937,9762,0,0
865,7746,0,0
11302,23282,0,0
529,15779,0,0
569,11603,0,0
4208,4814,0,0
1078,9501,0,0
5009,7629,0,0
1203,25263,0,0
14649,18299,0,0
182,7917,0,0
4928,12735,0,0
820,7616,0,0
28,11569,0,0
9869,15277,0,0
1080,34841,0,0
5103,9762,0,0
13267,16549,0,0
193,8071,0,0
6764,9444,0,0
4928,11767,0,0
4940,20322,0,0
986,7401,0,0
72,7713,0,0
5009,17330,0,0
11569,12101,0,0
1919,9873,0,0
2604,5305,0,0
7410,9795,0,0
12683,12813,0,0
197,8168,0,0
11293,16602,0,0
6326,19272,0,0
15667,21942,0,0
1756,3834,0,0
852,11211,0,0
10230,15667,0,0
981,12846,0,0
1203,7610,0,0
12693,15667,0,0
1723,9489,0,0
362,6668,0,0
1194,3291,0,0
8362,10470,0,0
11603,14427,0,0
5431,7534,0,0
245,8528,0,0
7778,29420,0,0
7729,8343,0,0
3104,7510,0,0
4208,20004,0,0
1349,7332,0,0
2304,11290,0,0
227,5139,0,0
10470,19654,0,0
227,18399,0,0
600,1883,0,0
7944,15779,0,0
7422,10161,0,0
6431,14219,0,0
105,9865,0,0
222,4977,0,0
999,1544,0,0
1774,19429,0,0
1531,8086,0,0
88,2556,0,0
6326,9657,0,0
7493,19429,0,0
222,24061,0,0
1408,24495,0,0
7303,18299,0,0
5199,8086,0,0
610,7591,0,0
10470,18302,0,0
948,2224,0,0
1432,51418,0,0
3009,36823,0,0
193,4928,0,0
2604,12634,0,0
914,3291,0,0
2419,18399,0,0
8256,14174,0,0
407,6820,0,0
1531,11441,0,0
898,7629,0,0
1349,36297,0,0
16501,28927,0,0
1404,8232,0,0
14427,21401,0,0
5009,11468,0,0
5199,11441,0,0
7424,13176,0,0
898,17330,0,0
368,11353,0,0
417,10253,0,0
66,10161,0,0
479,2283,0,0
9405,19977,0,0
465,4145,0,0
5622,28126,0,0
864,4940,0,0
658,7654,0,0
15630,46800,0,0
222,17512,0,0
13684,15751,0,0
6493,8632,0,0
9865,18399,0,0
7918,9531,0,0
852,7510,0,0
5039,29339,0,0
1349,6314,0,0
1023,1329,0,0
1756,4759,0,0
5509,12704,0,0
6,2225,0,0
245,29308,0,0
41749,43758,0,0
10086,15865,0,0
208,8343,0,0
14747,26650,0,0
3963,6451,0,0
2493,8198,0,0
6692,13238,0,0
2061,3817,0,0
1837,11195,0,0
10499,13684,0,0
4956,21684,0,0
5831,17378,0,0
1530,9853,0,0
1345,5309,0,0
4942,11767,0,0
8027,9948,0,0
14696,19217,0,0
1047,10071,0,0
17668,34841,0,0
1770,12683,0,0
3418,13684,0,0
12067,28535,0,0
395,12163,0,0
569,5661,0,0
2061,10499,0,0
12578,14174,0,0
170,7591,0,0
13116,41749,0,0
4940,27474,0,0
4940,24575,0,0
1092,16319,0,0
4004,17564,0,0
395,20146,0,0
17378,20664,0,0
7510,18568,0,0
569,6437,0,0
7713,14152,0,0
12813,17638,0,0
31077,35808,0,0
12735,17674,0,0
758,6282,0,0
422,4923,0,0
16731,32438,0,0
569,4852,0,0
5585,7368,0,0
3078,3329,0,0
10296,20342,0,0
7673,26650,0,0
914,4027,0,0
4370,11293,0,0
898,11468,0,0
412,5929,0,0
229,9594,0,0
14393,24459,0,0
2279,8528,0,0
10858,15334,0,0
422,5831,0,0
575,5067,0,0
7422,21713,0,0
865,6282,0,0
9633,14393,0,0
8352,8528,0,0
7786,20076,0,0
316,16801,0,0
5131,27766,0,0
5987,26650,0,0
5622,11290,0,0
6014,6276,0,0
4770,23304,0,0
245,16549,0,0
5131,7572,0,0
647,13684,0,0
2555,27181,0,0
2555,42024,0,0
2960,4800,0,0
209,892,0,0
2668,22766,0,0
1774,16549,0,0
4984,9444,0,0
11164,26740,0,0
571,3768,0,0
66,5742,0,0
13,14166,0,0
4923,9484,0,0
12665,34894,0,0
21544,27766,0,0
4873,11441,0,0
2555,6697,0,0
3667,16487,0,0
647,986,0,0
2004,12347,0,0
3284,3948,0,0
7572,21544,0,0
505,10656,0,0
2604,5708,0,0
4638,6692,0,0
1883,5332,0,0
11911,31057,0,0
14032,15509,0,0
2830,5143,0,0
5860,19272,0,0
5632,8343,0,0
4873,8086,0,0
3393,6692,0,0
1311,8326,0,0
222,2304,0,0
7401,15277,0,0
658,1311,0,0
177,24490,0,0
4969,15323,0,0
4923,16458,0,0
98,2052,0,0
610,12627,0,0
1774,5929,0,0
1756,3387,0,0
1156,9037,0,0
1115,15183,0,0
1080,12846,0,0
10161,12627,0,0
147,2515,0,0
1058,9413,0,0
5067,9535,0,0
872,4286,0,0
2052,14635,0,0
4800,12409,0,0
3529,16458,0,0
2419,8525,0,0
10554,21753,0,0
236,1686,0,0
5835,11580,0,0
920,2052,0,0
94,8349,0,0
926,7425,0,0
874,2938,0,0
5742,12638,0,0
1206,9654,0,0
5309,7352,0,0
604,4814,0,0
10202,13979,0,0
920,8198,0,0
19,5636,0,0
5165,13979,0,0
384,13684,0,0
7822,18036,0,0
4923,19703,0,0
8343,30044,0,0
647,15298,0,0
8349,11466,0,0
538,15323,0,0
6178,23310,0,0
1853,4426,0,0
37,198,0,0
452,16979,0,0
2604,7329,0,0
3817,14464,0,0
7746,9434,0,0
9696,23776,0,0
5221,12409,0,0
7401,9444,0,0
412,14166,0,0
1345,4770,0,0
7424,7630,0,0
235,6060,0,0
2037,7422,0,0
24011,24322,0,0
5552,19159,0,0
2960,5221,0,0
723,14426,0,0
7425,34841,0,0
4986,8832,0,0
5038,5210,0,0
2279,29308,0,0
5825,11441,0,0
4852,14427,0,0
990,8335,0,0
5130,5632,0,0
584,712,0,0
9484,11441,0,0
5661,14635,0,0
4135,7103,0,0
8352,29308,0,0
15206,27347,0,0
200,10202,0,0
1575,14714,0,0
5831,14320,0,0
105,33327,0,0
5825,8086,0,0
7774,14729,0,0
8086,9484,0,0
7422,14166,0,0
992,4982,0,0
7713,18413,0,0
199,7425,0,0
939,19679,0,0
5653,10383,0,0
4118,7370,0,0
1097,3224,0,0
1399,4940,0,0
465,4365,0,0
20851,31832,0,0
2472,5144,0,0
6284,7698,0,0
5661,12749,0,0
4535,14846,0,0
8791,26650,0,0
1092,8335,0,0
310,31467,0,0
7535,12627,0,0
240,7425,0,0
287,3284,0,0
1882,16346,0,0
920,6818,0,0
7449,11371,0,0
97,18357,0,0
6437,14427,0,0
1797,19429,0,0
7367,16979,0,0
767,27152,0,0
34669,49753,0,0
9000,19864,0,0
20342,39741,0,0
5011,7493,0,0
1970,5144,0,0
15875,16487,0,0
7960,14333,0,0
2225,8292,0,0
238,6629,0,0
5929,12638,0,0
16178,21377,0,0
8349,17609,0,0
417,13670,0,0
1377,4808,0,0
2004,20367,0,0
15177,16801,0,0
1502,5943,0,0
1311,4942,0,0
320,2226,0,0
336,14333,0,0
5045,10161,0,0
227,8525,0,0
895,5801,0,0
170,12627,0,0
412,7918,0,0
14333,38805,0,0
5346,11049,0,0
382,586,0,0
412,4940,0,0
19234,25868,0,0
5333,14103,0,0
13002,15201,0,0
1723,14383,0,0
1803,29298,0,0
2283,12986,0,0
5740,7162,0,0
12101,15998,0,0
4940,7332,0,0
8313,31132,0,0
160,12724,0,0
5301,9683,0,0
12603,28535,0,0
401,697,0,0
5731,8126,0,0
14032,16801,0,0
284,10481,0,0
3779,10277,0,0
5130,7332,0,0
245,24495,0,0
1780,5221,0,0
184,857,0,0
1047,1156,0,0
6629,9561,0,0
7539,23537,0,0
1759,13230,0,0
1274,14696,0,0
6257,33262,0,0
9037,14103,0,0
2810,11580,0,0
16424,41974,0,0
895,12253,0,0
1203,15489,0,0
1349,10161,0,0
1263,7425,0,0
8711,13230,0,0
1759,4045,0,0
1684,5594,0,0
1759,8711,0,0
6444,6465,0,0
98,677,0,0
6060,9853,0,0
5636,8071,0,0
5748,14032,0,0
638,3317,0,0
529,1970,0,0
4045,13230,0,0
571,5742,0,0
1652,16504,0,0
604,31666,0,0
657,9611,0,0
16504,22863,0,0
4045,8711,0,0
365,14172,0,0
14193,16504,0,0
2037,15384,0,0
5818,7673,0,0
15323,16403,0,0
1652,22863,0,0
5431,7485,0,0
1652,14193,0,0
14193,22863,0,0
1115,19429,0,0
1770,3350,0,0
287,1963,0,0
2052,12749,0,0
2713,9501,0,0
10040,13730,0,0
496,8808,0,0
5326,16504,0,0
15384,21713,0,0
1759,3842,0,0
5742,7630,0,0
16549,24495,0,0
5130,36297,0,0
11679,12863,0,0
5158,12647,0,0
6996,13397,0,0
1652,5326,0,0
7422,9841,0,0
2279,4370,0,0
4940,36297,0,0
4370,8352,0,0
3842,13230,0,0
5326,22863,0,0
7425,7591,0,0
5326,14193,0,0
1345,15323,0,0
3842,4045,0,0
3842,8711,0,0
104,106,0,0
4638,4917,0,0
7307,20106,0,0
151,11371,0,0
2252,16801,0,0
11468,26650,0,0
604,920,0,0
321,2830,0,0
82,14393,0,0
146,4131,0,0
6680,9000,0,0
20686,40586,0,0
13,767,0,0
17926,23304,0,0
4442,6904,0,0
7629,11194,0,0
604,12638,0,0
209,11328,0,0
197,1770,0,0
625,24675,0,0
5503,12427,0,0
610,2810,0,0
1970,19512,0,0
547,29298,0,0
8263,9535,0,0
5856,15334,0,0
23,9535,0,0
17330,26650,0,0
7587,31666,0,0
1050,2554,0,0
8044,12863,0,0
17075,17309,0,0
11194,17330,0,0
2751,22233,0,0
3350,31832,0,0
20,7572,0,0
652,12683,0,0
15489,15509,0,0
5044,49044,0,0
6309,8335,0,0
4928,5636,0,0
7629,26650,0,0
6572,6774,0,0
288,756,0,0
7249,9000,0,0
504,9865,0,0
5144,5654,0,0
4809,9798,0,0
529,14393,0,0
316,16666,0,0
3387,4996,0,0
245,7329,0,0
66,11466,0,0
5506,9000,0,0
10414,17016,0,0
2604,2810,0,0
4809,5424,0,0
10452,17815,0,0
368,16561,0,0
12846,23883,0,0
4208,16666,0,0
573,7729,0,0
5661,7493,0,0
209,1797,0,0
8904,26740,0,0
4982,8343,0,0
342,8925,0,0
9000,12150,0,0
7747,9484,0,0
20,27766,0,0
961,5423,0,0
6465,9927,0,0
82,31832,0,0
24,209,0,0
157,10071,0,0
19512,32569,0,0
2351,7778,0,0
2304,9444,0,0
5417,17016,0,0
104,471,0,0
8832,16593,0,0
1432,8499,0,0
1774,7654,0,0
2226,5114,0,0
1349,5661,0,0
6014,7907,0,0
5309,7729,0,0
2728,41974,0,0
491,972,0,0
1345,17378,0,0
85,8031,0,0
407,5622,0,0
986,6282,0,0
7729,10261,0,0
5831,14172,0,0
72,222,0,0
14197,18413,0,0
5044,16621,0,0
11194,11468,0,0
2226,9589,0,0
1333,8027,0,0
6314,8031,0,0
1329,1671,0,0
72,1399,0,0
4400,6556,0,0
5981,11172,0,0
209,12628,0,0
245,26996,0,0
529,15323,0,0
11603,16979,0,0
758,9927,0,0
394,5832,0,0
2555,11441,0,0
1797,6420,0,0
246,5103,0,0
785,1359,0,0
16667,19429,0,0
5615,6014,0,0
619,758,0,0
1258,7188,0,0
1850,4183,0,0
2555,8086,0,0
2877,18340,0,0
7368,46800,0,0
13500,19429,0,0
2190,9535,0,0
1156,1203,0,0
4778,8832,0,0
5797,7824,0,0
1432,18523,0,0
920,1460,0,0
245,4752,0,0
3660,14032,0,0
8086,25639,0,0
619,6465,0,0
5130,8335,0,0
1684,8791,0,0
20,13076,0,0
986,5120,0,0
6654,10478,0,0
4370,5585,0,0
7329,28535,0,0
12952,17445,0,0
170,2810,0,0
16001,33307,0,0
6654,11223,0,0
147,491,0,0
2810,24717,0,0
2048,40617,0,0
9762,10359,0,0
10566,21283,0,0
7839,13578,0,0
1801,7729,0,0
3350,12938,0,0
2336,2752,0,0
647,10296,0,0
3843,22079,0,0
157,16561,0,0
11441,25639,0,0
5229,11501,0,0
4407,11679,0,0
7729,17474,0,0
1719,5044,0,0
14333,24061,0,0
4977,14333,0,0
511,1359,0,0
26996,28927,0,0
2555,9531,0,0
9611,18357,0,0
6257,9964,0,0
6398,8067,0,0
1204,28535,0,0
236,287,0,0
8697,15620,0,0
233,18500,0,0
13979,24490,0,0
5632,6978,0,0
638,948,0,0
6282,11580,0,0
188,7802,0,0
926,1797,0,0
1365,7896,0,0
2336,8107,0,0
12813,27181,0,0
12813,42024,0,0
7425,11164,0,0
7610,7629,0,0
1264,14011,0,0
7629,25263,0,0
72,177,0,0
7610,17330,0,0
17330,25263,0,0
9378,12938,0,0
4923,14320,0,0
10475,20664,0,0
1805,12683,0,0
8349,10277,0,0
200,555,0,0
1333,7696,0,0
6309,7654,0,0
13684,20367,0,0
2252,2541,0,0
1359,17359,0,0
6326,9795,0,0
652,2555,0,0
4942,5636,0,0
5130,10161,0,0
5165,22390,0,0
14333,17512,0,0
641,5708,0,0
864,14166,0,0
7713,12628,0,0
147,1821,0,0
2748,10395,0,0
2456,25263,0,0
2456,7610,0,0
209,11166,0,0
14011,19407,0,0
177,29339,0,0
4770,20678,0,0
857,4800,0,0
11508,20881,0,0
5748,24499,0,0
17378,28126,0,0
394,1809,0,0
2004,18266,0,0
791,6006,0,0
12893,17378,0,0
5143,11166,0,0
1984,43577,0,0
7918,25263,0,0
6282,29420,0,0
4841,12882,0,0
569,8343,0,0
20152,37636,0,0
5823,11313,0,0
981,13267,0,0
943,7332,0,0
5873,8455,0,0
11313,16074,0,0
683,11580,0,0
5552,20004,0,0
4889,5661,0,0
4852,16979,0,0
15277,18266,0,0
1882,7303,0,0
20881,38341,0,0
98,2752,0,0
7610,7918,0,0
2004,10499,0,0
2728,7882,0,0
86,1770,0,0
15290,25164,0,0
5594,17926,0,0
4923,7706,0,0
641,12634,0,0
447,2335,0,0
657,7747,0,0
4286,4918,0,0
2447,14011,0,0
2604,8349,0,0
33,5680,0,0
10321,12733,0,0
884,1797,0,0
13267,16319,0,0
1263,17926,0,0
222,18413,0,0
18413,36297,0,0
6437,16979,0,0
82,939,0,0
943,36297,0,0
939,9413,0,0
414,986,0,0
8848,14357,0,0
836,895,0,0
6166,9037,0,0
5523,9657,0,0
6820,9997,0,0
3660,9484,0,0
17016,18523,0,0
1056,10422,0,0
209,9677,0,0
8029,8792,0,0
8832,15189,0,0
16605,17674,0,0
2052,4841,0,0
504,712,0,0
1882,5835,0,0
2225,3269,0,0
11171,13970,0,0
1797,14661,0,0
12627,30044,0,0
10202,12749,0,0
1274,6465,0,0
177,12757,0,0
5013,16558,0,0
8499,9716,0,0
1837,14174,0,0
7332,18413,0,0
9716,14174,0,0
5666,9874,0,0
8871,17661,0,0
6119,7534,0,0
978,18266,0,0
3329,8746,0,0
209,7747,0,0
320,1728,0,0
12627,14197,0,0
2165,16405,0,0
154,12129,0,0
836,1460,0,0
11293,12119,0,0
1194,2752,0,0
13979,58880,0,0
362,22854,0,0
452,6464,0,0
857,5860,0,0
960,51418,0,0
5831,8177,0,0
8027,10202,0,0
355,2988,0,0
4779,5636,0,0
7610,11468,0,0
9542,33327,0,0
11468,25263,0,0
104,202,0,0
86,852,0,0
5130,5661,0,0
72,5309,0,0
9037,46800,0,0
737,18413,0,0
7729,8335,0,0
10202,14635,0,0
10253,31601,0,0
782,5450,0,0
895,20851,0,0
11767,20664,0,0
245,6309,0,0
2335,4745,0,0
12,22233,0,0
864,12846,0,0
5982,9682,0,0
82,5332,0,0
2493,9415,0,0
7510,9444,0,0
3073,4555,0,0
5666,11453,0,0
884,4873,0,0
7535,27181,0,0
5082,27617,0,0
7535,42024,0,0
26,3329,0,0
104,237,0,0
9716,11195,0,0
422,5552,0,0
7332,18524,0,0
72,1970,0,0
641,7654,0,0
3393,12129,0,0
184,38805,0,0
5178,12813,0,0
412,4982,0,0
571,13076,0,0
547,4370,0,0
2034,11223,0,0
1803,4370,0,0
7645,15689,0,0
5821,7645,0,0
3875,4286,0,0
5622,15509,0,0
5821,15689,0,0
1948,22079,0,0
1805,2555,0,0
1022,11990,0,0
97,892,0,0
8352,33327,0,0
8904,9329,0,0
1684,12893,0,0
1058,14032,0,0
146,9841,0,0
12724,15865,0,0
11166,19220,0,0
2279,33327,0,0
1023,27152,0,0
10370,36623,0,0
8,7424,0,0
4873,14661,0,0
395,8308,0,0
767,11536,0,0
18524,36297,0,0
1801,1882,0,0
10499,17580,0,0
7747,18357,0,0
864,9413,0,0
104,1963,0,0
184,336,0,0
1050,5152,0,0
227,474,0,0
9996,14333,0,0
474,2419,0,0
6474,11493,0,0
115,7706,0,0
1332,28721,0,0
184,7960,0,0
474,4742,0,0
1006,4405,0,0
5860,9637,0,0
5981,8361,0,0
4940,15298,0,0
1728,12181,0,0
5762,16346,0,0
6166,14197,0,0
3350,5959,0,0
184,11695,0,0
8832,13452,0,0
1056,9857,0,0
3660,9637,0,0
7332,12627,0,0
158,6166,0,0
12893,24490,0,0
474,2004,0,0
7944,9637,0,0
1924,15620,0,0
561,11049,0,0
6186,15751,0,0
2351,13370,0,0
8528,19159,0,0
3193,18413,0,0
2039,3844,0,0
8044,15630,0,0
11686,43577,0,0
7401,16729,0,0
22854,24499,0,0
571,983,0,0
12067,19159,0,0
9037,22854,0,0
895,15509,0,0
72,7367,0,0
943,14333,0,0
3660,7342,0,0
5762,9542,0,0
7918,24490,0,0
8361,13452,0,0
335,5275,0,0
82,14032,0,0
1156,32915,0,0
12627,36297,0,0
1050,11569,0,0
3224,20909,0,0
5011,5434,0,0
834,1115,0,0
4770,7918,0,0
1821,4614,0,0
3418,6186,0,0
806,3667,0,0
943,10161,0,0
234,321,0,0
1780,10481,0,0
9059,11121,0,0
1809,12129,0,0
15751,45746,0,0
11121,22511,0,0
11085,11121,0,0
11121,23703,0,0
4984,18299,0,0
407,27035,0,0
7828,11121,0,0
11121,12440,0,0
4977,18299,0,0
1345,12627,0,0
5431,6186,0,0
14103,24986,0,0
4771,8308,0,0
667,13370,0,0
12938,27347,0,0
5860,7342,0,0
1449,4407,0,0
5873,9677,0,0
17815,31467,0,0
1532,9865,0,0
2456,19429,0,0
1707,9647,0,0
9857,18523,0,0
5622,46800,0,0
1235,1756,0,0
2456,20004,0,0
7882,9841,0,0
2749,6996,0,0
18299,24061,0,0
422,12683,0,0
4555,6904,0,0
19159,29308,0,0
5431,45746,0,0
115,9037,0,0
3418,45746,0,0
15917,23282,0,0
8031,8343,0,0
5178,11466,0,0
14333,18524,0,0
245,529,0,0
5860,8335,0,0
158,8031,0,0
898,986,0,0
83,8256,0,0
115,1047,0,0
12627,18317,0,0
364,18036,0,0
1879,4349,0,0
94,4889,0,0
7342,7944,0,0
1263,3548,0,0
15384,15779,0,0
2554,15426,0,0
1163,8053,0,0
3660,7422,0,0
5400,15298,0,0
1792,3008,0,0
10022,52622,0,0
5011,32915,0,0
1092,9689,0,0
10327,10359,0,0
2283,6465,0,0
7713,9484,0,0
9467,11529,0,0
2989,15277,0,0
9413,22854,0,0
24,395,0,0
451,16561,0,0
9657,11854,0,0
6990,34894,0,0
7414,11536,0,0
8335,15779,0,0
5959,15509,0,0
764,16695,0,0
145,10693,0,0
641,25263,0,0
2515,4918,0,0
17512,18299,0,0
15674,42918,0,0
5332,8499,0,0
6138,14032,0,0
9444,11211,0,0
5011,36270,0,0
10327,22079,0,0
610,29339,0,0
959,9329,0,0
8031,15426,0,0
10161,18524,0,0
4923,12846,0,0
1944,34894,0,0
2329,33734,0,0
194,9484,0,0
7706,46800,0,0
13170,20878,0,0
5305,7401,0,0
1780,13370,0,0
4307,12129,0,0
4771,9787,0,0
151,8031,0,0
12627,19703,0,0
1792,4511,0,0
1204,2382,0,0
1109,12527,0,0
641,7610,0,0
459,20479,0,0
182,7787,0,0
196,4101,0,0
6516,12620,0,0
5067,13066,0,0
11290,12253,0,0
422,19679,0,0
2604,19272,0,0
1787,2304,0,0
723,12578,0,0
6309,7535,0,0
2555,12846,0,0
161,11413,0,0
1773,24490,0,0
1311,7367,0,0
836,10234,0,0
51,1086,0,0
184,10202,0,0
7538,8632,0,0
3529,4779,0,0
4923,8335,0,0
5332,24495,0,0
443,7706,0,0
5400,13684,0,0
5178,9996,0,0
6282,10481,0,0
5856,12757,0,0
18560,34716,0,0
1092,7510,0,0
920,1156,0,0
4771,9841,0,0
2140,18340,0,0
504,4407,0,0
200,238,0,0
4977,11695,0,0
8067,8682,0,0
4928,7706,0,0
2252,9841,0,0
10499,22361,0,0
5801,11290,0,0
4135,18281,0,0
508,14830,0,0
3282,5857,0,0
7535,7660,0,0
369,1092,0,0
11695,24061,0,0
11400,15779,0,0
1396,9444,0,0
1948,14383,0,0
170,29339,0,0
5430,11081,0,0
7896,12701,0,0
8,28126,0,0
8313,16097,0,0
2989,5597,0,0
529,32569,0,0
5178,7307,0,0
5430,12638,0,0
145,9542,0,0
943,5178,0,0
1092,11211,0,0
5139,14011,0,0
23,109,0,0
114,411,0,0
893,18299,0,0
737,27766,0,0
5152,8528,0,0
209,24495,0,0
82,422,0,0
12067,33327,0,0
914,10940,0,0
5486,7897,0,0
891,6295,0,0
14320,19679,0,0
12638,13787,0,0
82,14320,0,0
1883,14393,0,0
8499,12101,0,0
667,5431,0,0
1263,7424,0,0
